index,r,l,t
6198,-107.613265,7,78035.51737499237
6199,-117.888865,14,78043.70766401291
6200,-106.389841,7,78051.82227110863
6201,-118.465442,14,78060.03172492981
6202,-108.344957,7,78068.20136404037
6203,-105.151489,7,78076.35851192474
6204,-112.338185,7,78084.51217603683
6205,-122.108186,15,78092.70648908615
6206,-106.819064,7,78100.8523170948
6207,-110.061281,7,78108.99426603317
6208,-108.914382,7,78117.14775896072
6209,-109.5287,7,78125.2896900177
6210,-115.343782,14,78133.51227998734
6211,-114.608769,16,78141.74500799179
6212,-118.067413,13,78149.93146109581
6213,-104.357829,7,78158.06552696228
6214,-106.825345,7,78166.20922899246
6215,-109.001609,15,78174.43489909172
6216,-105.253461,7,78182.56033992767
6217,-108.090381,7,78190.7221250534
6218,-115.015172,14,78198.95436406136
6219,-106.709956,7,78207.10666704178
6220,-120.124359,14,78215.29768300056
6221,-124.192906,14,78223.51009893417
6222,-109.323615,7,78231.639991045
6223,-116.357875,15,78239.86976289749
6224,-110.2526,7,78247.99740791321
6225,-105.874068,5,78256.10910105705
6226,-109.129261,7,78264.27082800865
6227,-107.966606,7,78272.43277907372
6228,-108.025872,7,78280.5615170002
6229,-105.878854,7,78288.71946191788
6230,-105.479286,7,78296.88581991196
6231,-108.743978,7,78305.03475189209
6232,-115.689699,16,78313.2847969532
6233,-121.29556,15,78321.51745796204
6234,-116.178496,17,78329.74194598198
6235,-108.608267,7,78337.89435911179
6236,-108.949419,7,78346.05986309052
6237,-109.651442,7,78354.19802093506
6238,-113.101633,7,78362.35248589516
6239,-110.019912,7,78370.49609804153
6240,-119.54388,16,78378.7410390377
6241,-104.583479,7,78386.90219402313
6242,-107.90899,14,78395.12363004684
6243,-104.672104,7,78403.2885620594
6244,-109.332573,7,78411.45266795158
6245,-121.329059,14,78419.6746931076
6246,-104.499156,5,78426.7847828865
6247,-106.878508,7,78434.94603395462
6248,-116.006674,15,78443.18537211418
6249,-108.633576,7,78466.3999569416
6250,-109.597418,7,78483.59031200409
6251,-108.078107,9,78500.78081893921
6252,-110.530012,7,78508.91237592697
6253,-109.043072,7,78517.04571390152
6254,-108.391013,7,78525.17273902893
6255,-106.907318,7,78533.31659889221
6256,-105.797704,7,78541.47927904129
6257,-107.963084,9,78549.65518403053
6258,-107.735177,7,78557.79603099823
6259,-111.077575,7,78565.95304608345
6260,-104.566842,7,78574.10537695885
6261,-105.424416,7,78582.27296590805
6262,-105.417822,5,78590.40293002129
6263,-107.699604,7,78598.54866290092
6264,-118.912262,14,78606.74993300438
6265,-107.490336,5,78614.8742210865
6266,-114.270197,13,78623.07966995239
6267,-104.492762,5,78631.18909096718
6268,-110.769416,14,78639.40177106857
6269,-110.681867,7,78647.54310107231
6270,-111.816397,7,78655.68271994591
6271,-118.620965,14,78663.90103197098
6272,-111.190717,7,78672.05276298523
6273,-118.899966,14,78679.26040196419
6274,-112.891655,15,78687.50797700882
6275,-108.64635,7,78695.62112092972
6276,-107.3319,7,78703.78989005089
6277,-109.262376,14,78712.01921606064
6278,-104.387697,5,78720.15799307823
6279,-118.676478,14,78728.34643602371
6280,-105.466776,7,78736.51051902771
6281,-118.751285,15,78744.719769001
6282,-108.459608,7,78752.87128806114
6283,-107.507422,14,78761.10459709167
6284,-104.216906,14,78769.30373692513
6285,-109.330447,7,78777.43059706688
6286,-110.85439,14,78785.64901089668
6287,-107.961424,9,78793.83108305931
6288,-115.887291,14,78802.03273010254
6289,-111.287394,15,78810.28886008263
6290,-108.024806,7,78818.44531202316
6291,-113.782114,14,78826.67891788483
6292,-108.264393,6,78834.79718708992
6293,-124.160208,15,78843.03519511223
6294,-127.050555,15,78851.31513309479
6295,-107.001453,7,78859.46473789215
6296,-109.787922,9,78867.65039610863
6297,-116.602929,15,78875.88193106651
6298,-108.50353,7,78884.00701999664
6299,-110.357334,7,78892.16120290756
6300,-104.985891,7,78900.30544900894
6301,-103.794096,7,78908.45667004585
6302,-104.568763,14,78916.69256305695
6303,-108.305356,7,78924.85423707962
6304,-108.026529,9,78943.10250997543
6305,-108.258255,7,78951.26259303093
6306,-110.002098,7,78959.42408108711
6307,-107.777135,7,78967.56663298607
6308,-103.495498,7,78975.72789597511
6309,-107.149575,7,78983.87877202034
6310,-102.99737,7,78992.02942609787
6311,-110.268233,7,79000.19726490974
6312,-111.237902,7,79008.31829309464
6313,-117.450953,12,79015.48982906342
6314,-119.855822,12,79023.70429301262
6315,-108.55489,5,79031.82631492615
6316,-113.522841,17,79040.11292004585
6317,-106.719952,5,79048.23862290382
6318,-106.381794,7,79056.39320898056
6319,-108.972354,9,79074.63144993782
6320,-104.957321,7,79082.81378602982
6321,-105.606018,7,79090.97001791
6322,-106.957404,7,79099.13864898682
6323,-107.879949,7,79107.29913306236
6324,-108.426632,7,79115.44463396072
6325,-108.812229,7,79123.56704807281
6326,-108.181686,7,79131.71975898743
6327,-115.519525,14,79139.93273305893
6328,-107.691594,7,79148.10399198532
6329,-109.592496,16,79156.35912704468
6330,-108.110085,7,79164.50887107849
6331,-107.186482,7,79172.65051102638
6332,-109.263388,7,79180.79601693153
6333,-109.995335,7,79197.97150802612
6334,-110.988455,9,79216.21220397949
6335,-115.496861,7,79224.3690290451
6336,-110.16918,9,79232.54203104973
6337,-107.329755,7,79240.66406798363
6338,-109.56864,7,79248.81038403511
6339,-112.435213,7,79256.96181893349
6340,-105.686857,7,79265.11971592903
6341,-104.8547,5,79273.24114704132
6342,-113.983713,7,79281.40974211693
6343,-109.182477,7,79289.55566000938
6344,-108.411087,16,79297.80395197868
6345,-107.047892,7,79315.02846598625
6346,-108.968395,7,79323.1908531189
6347,-109.089867,7,79331.31128692627
6348,-110.437557,7,79348.49777507782
6349,-105.894472,7,79356.64390707016
6350,-107.915817,7,79364.79972696304
6351,-107.58399,7,79372.94202303886
6352,-109.329538,9,79391.17172908783
6353,-110.253296,7,79399.33207702637
6354,-110.200865,9,79407.4941599369
6355,-108.333647,7,79415.65461301804
6356,-105.211868,7,79423.79558706284
6357,-106.887816,7,79431.95436692238
6358,-111.393576,7,79440.12280011177
6359,-107.264639,7,79448.28807711601
6360,-110.067777,7,79456.42128801346
6361,-113.156174,14,79464.65226101875
6362,-108.830525,7,79472.80241703987
6363,-107.844695,7,79480.92396688461
6364,-124.642162,9,79499.15005493164
6365,-119.018097,7,79507.29357504845
6366,-110.770845,7,79515.430300951
6367,-108.942676,7,79523.55945205688
6368,-108.563643,7,79531.7074110508
6369,-105.991459,7,79539.8624548912
6370,-107.351489,7,79548.00280499458
6371,-108.332872,7,79556.14829397202
6372,-108.523214,5,79564.26268291473
6373,-118.003342,13,79572.49008607864
6374,-110.501692,7,79580.6014649868
6375,-134.247397,24,79588.94910907745
6376,-124.576773,15,79597.17176604271
6377,-115.212291,13,79605.3782389164
6378,-122.201435,14,79613.58539700508
6379,-108.376686,7,79621.71311593056
6380,-105.003931,14,79629.94541501999
6381,-124.901809,15,79638.20407795906
6382,-112.33726,5,79646.32672405243
6383,-108.332676,7,79654.46145892143
6384,-115.311803,14,79662.65076708794
6385,-104.605512,5,79670.78031492233
6386,-112.139721,14,79679.00239491463
6387,-106.186973,7,79687.16270208359
6388,-107.223908,7,79695.30821800232
6389,-112.853596,7,79703.4689309597
6390,-114.559064,7,79711.63500189781
6391,-113.854261,7,79728.82181501389
6392,-108.307263,7,79736.9903318882
6393,-112.526883,9,79755.25357890129
6394,-116.391817,7,79763.41042804718
6395,-112.093405,7,79771.54577803612
6396,-105.308045,7,79779.68198895454
6397,-109.100411,7,79787.83066701889
6398,-109.678749,7,79795.96501088142
6399,-113.965169,7,79804.12888097763
6400,-109.180963,7,79812.29650497437
6401,-109.071432,7,79820.44799494743
6402,-109.466664,7,79828.56715106964
6403,-105.200959,7,79836.73090004921
6404,-106.049453,7,79844.88917207718
6405,-104.094065,7,79853.03683495522
6406,-120.034331,16,79861.28830003738
6407,-106.048682,7,79869.43564200401
6408,-115.098313,14,79877.65638804436
6409,-113.42498,7,79885.8056230545
6410,-106.91458,13,79893.99972009659
6411,-107.550502,7,79911.19982790947
6412,-112.428691,9,79929.44918489456
6413,-106.399884,7,79937.58736109734
6414,-107.334403,7,79945.7334959507
6415,-105.64131,7,79953.85586810112
6416,-106.48137,7,79962.01913189888
6417,-107.84782,7,79970.16701388359
6418,-107.356416,7,79978.3336699009
6419,-107.545391,7,79986.45896196365
6420,-110.751429,7,79994.56442809105
6421,-114.891226,10,80002.73421597481
6422,-114.19898,14,80010.92398095131
6423,-115.983954,13,80019.13650798798
6424,-120.280629,14,80027.35889196396
6425,-103.103232,5,80035.49125504494
6426,-104.523626,7,80043.64729690552
6427,-110.735808,15,80051.88910794258
6428,-108.808201,7,80060.00763297081
6429,-104.602196,7,80068.16562199593
6430,-116.404568,16,80076.47592902184
6431,-108.394942,7,80084.62504005432
6432,-108.395393,7,80092.7825949192
6433,-110.986573,7,80100.9231479168
6434,-116.714444,14,80109.15341091156
6435,-115.874261,7,80132.39728593826
6436,-111.875368,7,80149.63493490219
6437,-109.973949,7,80157.7896900177
6438,-109.877566,7,80165.92264008522
6439,-109.421677,7,80174.0889620781
6440,-103.936962,7,80182.24758410454
6441,-107.624826,7,80190.38466596603
6442,-104.609567,7,80198.52879309654
6443,-106.527762,7,80206.6716120243
6444,-110.197961,7,80214.81879496574
6445,-110.909049,7,80222.96427702904
6446,-109.908517,7,80231.11346101761
6447,-105.755893,5,80238.22687411308
6448,-108.059163,7,80246.35949206352
6449,-111.808131,14,80254.55913090706
6450,-106.865076,7,80262.69679498672
6451,-122.578059,17,80270.95680189133
6452,-104.068949,7,80279.12921905518
6453,-109.006983,7,80287.27093601227
6454,-108.209257,7,80295.42481589317
6455,-110.556108,14,80303.65268111229
6456,-104.735008,7,80311.79972791672
6457,-115.278622,22,80320.1118619442
6458,-113.843807,14,80328.35120391846
6459,-108.511714,7,80336.49138998985
6460,-109.827273,7,80344.63694095612
6461,-107.940165,7,80352.79834198952
6462,-106.019039,7,80360.95116496086
6463,-104.049831,7,80369.10372900963
6464,-107.313157,7,80386.30419898033
6465,-112.677006,9,80404.54142808914
6466,-112.591329,7,80412.66739606857
6467,-110.617428,7,80420.82576203346
6468,-108.793951,7,80428.97779798508
6469,-107.274778,7,80437.12017798424
6470,-106.711292,7,80445.28407597542
6471,-106.846318,7,80453.41906809807
6472,-108.134487,7,80461.55117893219
6473,-103.730256,7,80469.67736291885
6474,-107.624201,7,80477.82536411285
6475,-108.977961,7,80485.98868703842
6476,-108.028671,7,80494.12744092941
6477,-109.129316,7,80502.29294896126
6478,-115.597553,15,80510.522742033
6479,-112.761013,7,80518.64713001251
6480,-110.258174,7,80526.78286910057
6481,-125.97187,15,80535.00500392914
6482,-102.206462,1,80550.08326411247
6483,-111.214506,6,80558.22233891487
6484,-107.867598,7,80566.38981103897
6485,-110.869649,7,80574.54976201057
6486,-113.657721,9,80592.75051403046
6487,-109.441787,7,80600.90491294861
6488,-109.351361,7,80609.04780006409
6489,-110.574937,7,80617.20563197136
6490,-109.698407,7,80625.3793399334
6491,-103.608524,7,80633.52866601944
6492,-108.757545,7,80641.66492700577
6493,-108.974679,7,80649.81719207764
6494,-105.251705,7,80657.9815120697
6495,-112.226368,13,80666.19498109818
6496,-108.99852,7,80674.36565089226
6497,-106.429302,7,80682.51805210114
6498,-114.535409,7,80690.65688896179
6499,-108.821254,7,80698.80926895142
6500,-113.17734,16,80707.04016709328
6501,-112.261486,9,80725.27015089989
6502,-112.050973,7,80733.42124700546
6503,-109.427784,7,80741.55254602432
6504,-109.032079,7,80749.70273399353
6505,-105.296006,7,80757.85037207603
6506,-106.38964,7,80766.00009298325
6507,-108.54699,7,80774.17220211029
6508,-110.688701,7,80782.31157207489
6509,-106.641899,15,80790.54382610321
6510,-107.436802,7,80798.66523599625
6511,-134.955226,24,80807.0025780201
6512,-106.625606,7,80815.14865899086
6513,-106.049074,7,80823.30511498451
6514,-106.512646,7,80831.44923090935
6515,-108.198832,7,80839.58873200417
6516,-108.189125,7,80847.73248004913
6517,-107.087495,7,80855.88579106331
6518,-111.486269,7,80864.0324370861
6519,148.089356,1,80879.1201839447
6520,-113.037168,5,80881.22234606743
6521,-104.414554,7,80889.39909791946
6522,-109.809718,7,80906.56876301765
6523,-129.644865,9,80924.81807804108
6524,-114.587111,7,80932.96233510971
6525,-118.479503,7,80941.10697197914
6526,-109.768012,7,80949.25726509094
6527,-107.810116,7,80957.39969801903
6528,-108.985719,7,80965.54734706879
6529,-105.745277,7,80973.68421411514
6530,-110.237551,7,80981.85165500641
6531,-104.167094,7,80990.00134706497
6532,-104.698922,7,80998.13153505325
6533,-108.357805,7,81006.28851008415
6534,-122.976615,15,81014.51422691345
6535,-116.139992,17,81022.74395394325
6536,-105.801224,7,81030.89807200432
6537,-107.92771,7,81039.03538799286
6538,-113.390466,15,81047.26003789902
6539,-108.404783,7,81064.4561419487
6540,-109.570613,7,81072.58427500725
6541,-108.859147,7,81089.78606891632
6542,-103.576576,7,81097.92514300346
6543,-106.794308,7,81106.07713603973
6544,-110.102578,7,81114.22050595284
6545,-108.057291,7,81122.37046098709
6546,-107.560408,7,81130.51165008545
6547,-107.70776,7,81138.66387104988
6548,-105.621964,7,81146.80552101135
6549,-107.982961,7,81154.95690393448
6550,-109.036164,7,81163.10763311386
6551,-116.873326,14,81171.2987639904
6552,-123.325733,13,81179.51032209396
6553,-113.254668,14,81187.67920994759
6554,-108.539045,7,81195.832736969
6555,-107.398513,7,81203.97661399841
6556,-107.769841,13,81212.18563199043
6557,-108.099123,7,81220.32920098305
6558,-108.87544,5,81228.43140888214
6559,-111.644144,9,81246.70619511604
6560,-118.479424,7,81254.86156797409
6561,-111.997391,7,81262.99936199188
6562,-111.913493,7,81271.1369099617
6563,-105.789463,5,81279.26314306259
6564,-110.205474,7,81287.40041303635
6565,-107.004683,7,81295.57973909378
6566,-108.313617,7,81303.74190402031
6567,-111.511572,15,81311.97229409218
6568,-107.773931,7,81320.1106479168
6569,-111.99079,14,81328.3147239685
6570,-109.363237,7,81336.4732658863
6571,-105.730071,7,81344.63371610641
6572,-107.291829,7,81352.79024100304
6573,-116.981895,7,81369.98662495613
6574,-120.910472,7,81378.11882901192
6575,-114.545072,7,81386.25321102142
6576,-105.887519,7,81394.4145450592
6577,-106.793615,7,81402.54435610771
6578,-107.617376,7,81410.66031098366
6579,-106.543105,7,81418.80954408646
6580,-108.185135,7,81426.95280098915
6581,-110.637686,7,81435.0933740139
6582,-108.206014,7,81443.22738790512
6583,-104.803911,7,81451.38665890694
6584,-109.268095,16,81459.65347290039
6585,-105.174757,7,81467.78917002678
6586,-119.380618,14,81475.99500894547
6587,-112.001772,14,81484.22590994835
6588,-115.168038,14,81492.43732094765
6589,-105.770239,7,81500.58158493042
6590,-107.023397,7,81508.75281190872
6591,-111.899946,17,81517.00077199936
6592,-104.665862,5,81525.12120389938
6593,-126.341744,15,81533.32125711441
6594,-106.464581,7,81541.47994995117
6595,-108.630438,5,81549.62740492821
6596,-107.584075,7,81566.80113196373
6597,-110.709012,7,81574.94999599457
6598,-116.749939,9,81593.19417905807
6599,-110.414225,7,81601.33711194992
6600,-109.176966,7,81609.48763489723
6601,-104.464289,7,81617.66068100929
6602,-107.098984,7,81625.81798791885
6603,-110.666959,7,81633.98223495483
6604,-107.621981,7,81642.09940099716
6605,-107.678319,7,81650.25432610512
6606,-107.842737,7,81658.41161108017
6607,149.103931,3,81664.49156403542
6608,-109.975694,5,81666.57918906212
6609,-107.907425,7,81674.75000500679
6610,-104.772909,7,81682.89396309853
6611,-107.805928,5,81691.0329079628
6612,-107.166713,5,81699.1713540554
6613,-106.156279,7,81707.32224106789
6614,-113.750503,14,81715.52833890915
6615,-108.956757,7,81723.66333889961
6616,-109.767328,7,81731.80738401413
6617,-105.018137,7,81739.98037695885
6618,-111.121307,7,81748.12065696716
6619,-109.423076,7,81765.3119289875
6620,-113.316143,9,81773.45985603333
6621,-111.991155,7,81781.62399101257
6622,-108.640335,7,81789.78914499283
6623,-108.812638,7,81806.99938392639
6624,-103.376719,7,81815.15656805038
6625,-108.086025,7,81823.3108959198
6626,-106.356894,7,81831.4803481102
6627,-107.883855,7,81839.6387848854
6628,-106.173095,7,81847.79964494705
6629,-113.295696,14,81856.02025794983
6630,-118.921062,14,81864.24355101585
6631,-107.562468,7,81872.40951895714
6632,-109.422725,15,81880.64367294312
6633,-117.165041,15,81888.85128808022
6634,-121.889953,14,81897.06050300598
6635,-107.897232,5,81905.20192408562
6636,-108.640974,7,81913.36427211761
6637,-105.587826,7,81921.50652098656
6638,-108.722501,7,81929.64725804329
6639,148.765119,1,81935.71038007736
6640,-108.081929,5,81937.80169200897
6641,-106.102165,7,81945.95094799995
6642,-112.690189,14,81954.14945101738
6643,-115.422817,11,81962.35530209541
6644,-123.964578,15,81970.56066703796
6645,-108.074095,15,81978.79187202454
6646,-112.82695,7,81986.9520919323
6647,-111.924909,13,81995.1526749134
6648,-115.115695,7,82003.30400109291
6649,-109.739808,7,82011.43366289139
6650,-115.640351,15,82019.66386008263
6651,-119.758101,7,82027.82022500038
6652,-111.783243,9,82046.04047393799
6653,-115.97221,7,82054.16649198532
6654,-107.747952,7,82062.31257295609
6655,-107.397001,7,82070.49283504486
6656,-107.840211,7,82078.63615393639
6657,-108.160777,7,82086.79755997658
6658,-104.655281,7,82094.96108293533
6659,-105.743203,7,82103.09266805649
6660,-112.750409,7,82111.24146389961
6661,-110.764586,7,82119.38873100281
6662,-104.751404,7,82127.54165291786
6663,-108.538953,7,82135.66886901855
6664,-109.254102,15,82143.89676189423
6665,-108.994062,7,82152.04699707031
6666,-110.345117,7,82160.20750689507
6667,-104.270152,7,82168.34128499031
6668,-119.728501,16,82176.58133411407
6669,-109.638155,7,82184.73727297783
6670,-106.917162,14,82192.95167803764
6671,-104.281344,7,82201.09540104866
6672,-108.554558,7,82209.26172804832
6673,-104.133922,7,82217.40668010712
6674,-103.685727,14,82225.6207280159
6675,-104.594466,7,82233.76754999161
6676,-106.135799,7,82241.91272807121
6677,-108.434862,7,82250.06548500061
6678,-107.000674,15,82258.29955005646
